source_file,service_code,line_name,vehicle_journey_code,line_ref,route_description,direction,scheduled_departure_time,operating_days,scheduled_duration_minutes,operating_day,calendar_date,hour,delay_minutes,synthetic_latitude,synthetic_longitude
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3155,SCMY:PC1033334:15:20,Paradise St - Towerhill,outbound,11:01:00,"Monday,Tuesday,Wednesday,Thursday,Friday",60.0,Wednesday,2025-08-20,11,6.8,53.35857505072377,-2.762568666802588
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3144,SCMY:PC1033334:15:20,Towerhill - Liverpool,inbound,10:18:00,"Monday,Tuesday,Wednesday,Thursday,Friday",65.0,Friday,2026-03-27,10,16.64,53.32953615050133,-2.7111065959093357
6-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Final__SCMY_PC1033334_390_20260405-BODS_V1_1.xml,PC1033334:390,6,VJ1063,SCMY:PC1033334:390:6,"Ellesmere Port Bus Interchange - Ledsham, Bayweaver Street",outbound,06:18:00,"Monday,Tuesday,Wednesday,Thursday,Friday",21.0,Wednesday,2026-04-08,6,6.53,53.3022792064357,-2.976491725154996
10A-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_5_20260103-BODS_V1_1.xml,PC1033334:5,10A,VJ1514,SCMY:PC1033334:5:10A,Liverpool - St Helens,outbound,12:59:00,Saturday,86.0,Saturday,2025-10-11,12,0.42,53.457326524163044,-2.654049534717869
CHPR1-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_383_20260719-BODS_V1_1.xml,PC1033334:383,PR1,VJ1773,SCMY:PC1033334:383:PR1,Wrexham Road Circular,outbound,17:40:00,"Monday,Tuesday,Wednesday,Thursday,Friday",28.0,Tuesday,2026-04-07,17,7.04,53.3638211889416,-2.978426632108992
217-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_113_20260719-BODS_V1_1.xml,PC1033334:113,217,VJ2590,SCMY:PC1033334:113:217,Tower Hill - Huyton,outbound,14:45:00,"Monday,Tuesday,Wednesday,Thursday,Friday",57.0,Tuesday,2025-08-12,14,7.15,53.33253042331306,-2.9729415944788014
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ639,SCMY:PC1033334:12:17X,Liverpool - Kirby Ind Est,outbound,04:55:00,"Monday,Tuesday,Wednesday,Thursday,Friday",50.0,Monday,2025-12-08,4,6.92,53.32118748052508,-2.9394532232783632
CH51-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_527_20260405-BODS_V1_1.xml,PC1033334:527,51,VJ881,SCMY:PC1033334:527:51,"Weston Grove, Shops - Chester Bus Interchange",inbound,09:34:00,"Monday,Tuesday,Wednesday,Thursday,Friday",24.0,Friday,2025-10-24,9,1.47,53.460505811965305,-2.941737595495952
CH7-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fin__SCMY_PC1033334_203_20260405-BODS_V1_1.xml,PC1033334:203,7,VJ1043,SCMY:PC1033334:203:7,"Vicar's Cross, Queens Road - Chester Bus Interchange",inbound,15:38:00,Saturday,14.0,Saturday,2026-02-14,15,0.17,53.35040638992359,-2.730781414269597
86C-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_120_20260719-BODS_V1_1.xml,PC1033334:120,86,VJ1639,SCMY:PC1033334:120:86C,Liverpool ONE - Hope Uni,outbound,21:54:00,Saturday,89.0,Saturday,2026-01-17,21,-1.06,53.34711154672357,-2.7365778615685477
CH16-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_202_20260719-BODS_V1_1.xml,PC1033334:202,16,VJ426,SCMY:PC1033334:202:16,Chester - Saltney,inbound,19:27:00,"Monday,Tuesday,Wednesday,Thursday,Friday",22.0,Wednesday,2025-09-10,19,0.01,53.32742045448982,-2.700374370353924
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3265,SCMY:PC1033334:15:20,Towerhill - Liverpool,inbound,18:27:00,"Monday,Tuesday,Wednesday,Thursday,Friday",59.0,Tuesday,2025-11-04,18,10.87,53.43004556432254,-2.741220155102546
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3198,SCMY:PC1033334:15:21,Northwood - Liverpool,inbound,13:39:00,"Monday,Tuesday,Wednesday,Thursday,Friday",74.0,Thursday,2026-07-02,13,0.38,53.40879679534788,-2.6809285298445595
CH7-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_203_20260719-BODS_V1_1.xml,PC1033334:203,7,VJ1646,SCMY:PC1033334:203:7,"Chester Interchange, Stand L - Vicar's Cross, Queens Road",outbound,10:55:00,"Monday,Tuesday,Wednesday,Thursday,Friday",13.0,Monday,2025-08-04,10,7.19,53.3594425949108,-2.8549817563714557
CH84-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_535_20260405-BODS_V1_1.xml,PC1033334:535,84,VJ1249,SCMY:PC1033334:535:84,"Chester Interchange, Stand L - Crewe Bus Station, 5",outbound,07:27:00,"Monday,Tuesday,Wednesday,Thursday,Friday",92.0,Thursday,2026-01-08,7,11.98,53.3611105165353,-2.8095309365093324
19-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_14_20260103-BODS_V1_1.xml,PC1033334:14,19,VJ1100,SCMY:PC1033334:14:19,Liverpool - Kirkby,inbound,15:24:00,"Monday,Tuesday,Wednesday,Thursday,Friday",55.0,Tuesday,2026-02-03,15,12.25,53.33563878807411,-2.9280789094234265
10A-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_5_20260719-BODS_V1_1.xml,PC1033334:5,10A,VJ2807,SCMY:PC1033334:5:10A,St Helens - Liverpool,inbound,08:49:00,"Monday,Tuesday,Wednesday,Thursday,Friday",87.0,Monday,2026-06-15,8,20.83,53.42355703967492,-2.846744322404125
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1741,SCMY:PC1033334:120:86,Liverpool ONE - South Parkway,outbound,07:18:00,"Monday,Tuesday,Wednesday,Thursday,Friday",36.0,Friday,2026-03-20,7,1.08,53.425195651182406,-2.9457281570468443
CHPR1-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-F__SCMY_PC1033334_383_20260405-BODS_V1_1.xml,PC1033334:383,PR1,VJ1625,SCMY:PC1033334:383:PR1,Wrexham Road Circular,outbound,09:40:00,"Monday,Tuesday,Wednesday,Thursday,Friday",28.0,Monday,2026-05-04,9,4.9,53.431756907414965,-2.7160013461045547
X2-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fina__SCMY_PC1033334_224_20260405-BODS_V1_1.xml,PC1033334:224,2,VJ685,SCMY:PC1033334:224:2,"Runcorn Halton Lea, Shopping City - South - Chester Bus Interchange",inbound,14:55:00,"Monday,Tuesday,Wednesday,Thursday,Friday",98.0,Friday,2026-06-19,14,2.09,53.42586657622834,-2.79335334774196
CH53-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_188_20260405-BODS_V1_1.xml,PC1033334:188,52,VJ533,SCMY:PC1033334:188:53,Chester Bus Interchange - Kingsway,outbound,13:40:00,"Monday,Tuesday,Wednesday,Thursday,Friday",13.0,Friday,2026-01-16,13,1.98,53.37914678523173,-2.8749614901950378
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ811,SCMY:PC1033334:15:20,Paradise St - Towerhill/Northwood,inbound,06:20:00,"Monday,Tuesday,Wednesday,Thursday,Friday",54.0,Monday,2025-11-24,6,-0.98,53.31762102071681,-2.667193288574938
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ785,SCMY:PC1033334:12:17A,Liverpool - Kirby Ind Est,inbound,21:04:00,"Monday,Tuesday,Wednesday,Thursday,Friday",58.0,Thursday,2026-02-26,21,0.76,53.30272245989578,-2.86087207504321
41-None--SCMY-RF-2026-03-29-Birkenhead_March_2026-Refresh2__SCMY_PC1033334_186_20260329-BODS_V1_1.xml,PC1033334:186,41,VJ107,SCMY:PC1033334:186:41,Mill Park - Arrowe Park Hospital,inbound,09:27:00,"Monday,Tuesday,Wednesday,Thursday,Friday",75.0,Tuesday,2025-10-21,9,3.28,53.397048941147055,-2.7633776660899225
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2667,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,11:18:00,"Monday,Tuesday,Wednesday,Thursday,Friday",37.0,Monday,2025-09-29,11,7.04,53.327813337253346,-2.711692057004076
ME14-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_3_20260719-BODS_V1_1.xml,PC1033334:3,14,VJ611,SCMY:PC1033334:3:14,Croxteth - Liverpool,inbound,13:01:00,Saturday,41.0,Saturday,2026-04-18,13,-1.56,53.41309422294552,-2.6854947661279334
19-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_14_20260719-BODS_V1_1.xml,PC1033334:14,19,VJ79,SCMY:PC1033334:14:19,Liverpool - Kirkby,inbound,06:05:00,"Monday,Tuesday,Wednesday,Thursday,Friday",39.0,Wednesday,2026-05-20,6,5.05,53.360548846042335,-2.8352884386474453
CH14-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_197_20260719-BODS_V1_1.xml,PC1033334:197,14,VJ1151,SCMY:PC1033334:197:14A,Chester - Blacon Parade,inbound,21:30:00,"Monday,Tuesday,Wednesday,Thursday",28.0,Thursday,2025-11-13,21,2.76,53.470634021423784,-2.786599904452399
31-None--SCMY-GM-2026-02-01-Gillmoss_April_19th_LIVE__SCMY_PC1033334_616_20260419-BODS_V1_1.xml,PC1033334:616,31,VJ180,SCMY:PC1033334:616:33,Maghull Station - Maghull Station,outbound,21:50:00,Sunday,28.0,Sunday,2025-11-02,21,1.32,53.39029208196193,-2.74514889468557
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ816,SCMY:PC1033334:15:20,Paradise St - Towerhill/Northwood,inbound,06:43:00,"Monday,Tuesday,Wednesday,Thursday,Friday",69.0,Monday,2026-01-19,6,-1.01,53.43821554797467,-2.6953331210122213
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2498,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,08:06:00,Sunday,32.0,Sunday,2026-05-31,8,3.46,53.44494841050724,-2.6942450566932514
CH53-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_188_20260719-BODS_V1_1.xml,PC1033334:188,52,VJ270,SCMY:PC1033334:188:53,Kingsway - Chester Bus Interchange,inbound,16:36:00,"Monday,Tuesday,Wednesday,Thursday,Friday",11.0,Friday,2026-07-17,16,18.09,53.326802498773965,-2.9709706387781907
CH14-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_197_20260719-BODS_V1_1.xml,PC1033334:197,14,VJ1153,SCMY:PC1033334:197:14A,Chester - Blacon Parade,inbound,22:30:00,"Monday,Tuesday,Wednesday,Thursday",28.0,Wednesday,2026-07-15,22,-0.35,53.32215782132658,-2.7426817604068026
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3316,SCMY:PC1033334:15:20,Towerhill - Liverpool,inbound,23:45:00,"Monday,Tuesday,Wednesday,Thursday,Friday",10.0,Friday,2026-04-10,23,0.1,53.35428725944313,-2.9018371976137307
53-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_19_20260103-BODS_V1_1.xml,PC1033334:19,53,VJ2183,SCMY:PC1033334:19:53,Queen Square - Crosby,inbound,13:46:00,"Monday,Tuesday,Wednesday,Thursday,Friday",53.0,Tuesday,2025-09-16,13,5.74,53.36892751710048,-2.6596950440629645
217-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_113_20260719-BODS_V1_1.xml,PC1033334:113,217,VJ2573,SCMY:PC1033334:113:217,Huyton - Tower Hill,inbound,10:20:00,"Monday,Tuesday,Wednesday,Thursday,Friday",53.0,Thursday,2026-03-05,10,0.07,53.363869292505974,-2.696099081720801
CH51-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_527_20260405-BODS_V1_1.xml,PC1033334:527,51,VJ946,SCMY:PC1033334:527:51,"Chester Interchange, Stand E - Weston Grove, Shops",outbound,15:08:00,Saturday,11.0,Saturday,2026-07-25,15,2.25,53.36167775079545,-2.6922276637860394
CH7-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_203_20260719-BODS_V1_1.xml,PC1033334:203,7,VJ1683,SCMY:PC1033334:203:7,"Vicar's Cross, Queens Road - Chester Bus Interchange",inbound,09:08:00,Saturday,14.0,Saturday,2025-11-08,9,2.18,53.39790461760587,-2.974173034554617
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ772,SCMY:PC1033334:12:17,Liverpool - Kirby Ind Est,inbound,18:35:00,"Monday,Tuesday,Wednesday,Thursday,Friday",33.0,Friday,2026-06-05,18,7.15,53.42407165088815,-2.678052144197492
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3297,SCMY:PC1033334:15:20,Paradise St - Towerhill,outbound,21:20:00,"Monday,Tuesday,Wednesday,Thursday,Friday",53.0,Friday,2025-09-12,21,0.17,53.42413184834618,-2.7846836193358433
5-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Final__SCMY_PC1033334_198_20260405-BODS_V1_1.xml,PC1033334:198,5,VJ1721,SCMY:PC1033334:198:5,Chester - Wrexham,inbound,19:44:00,"Monday,Tuesday,Wednesday,Thursday",16.0,Thursday,2025-12-11,19,1.05,53.32610368125337,-2.7952731161622246
10A-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_5_20260719-BODS_V1_1.xml,PC1033334:5,10A,VJ2730,SCMY:PC1033334:5:10A,Liverpool - St Helens,outbound,12:42:00,Sunday,74.0,Sunday,2025-10-19,12,-0.11,53.468531941273376,-2.9420305623089953
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1842,SCMY:PC1033334:120:86C,Liverpool ONE - Hope Uni,outbound,15:41:00,"Monday,Tuesday,Wednesday,Thursday,Friday",95.0,Tuesday,2025-10-28,15,-0.08,53.39888346583915,-2.790011529910689
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ816,SCMY:PC1033334:15:20,Paradise St - Towerhill/Northwood,inbound,06:43:00,"Monday,Tuesday,Wednesday,Thursday,Friday",69.0,Tuesday,2025-12-16,6,0.22,53.37426720057414,-2.927425658369683
CH53-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_188_20260719-BODS_V1_1.xml,PC1033334:188,52,VJ253,SCMY:PC1033334:188:53,Chester Bus Interchange - Kingsway,outbound,12:10:00,"Monday,Tuesday,Wednesday,Thursday,Friday",13.0,Friday,2026-05-29,12,2.6,53.381999012131,-2.7041601759116833
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3248,SCMY:PC1033334:15:21,Queen Square Bus Station - Minstead Avenue,outbound,17:15:00,"Monday,Tuesday,Wednesday,Thursday,Friday",76.0,Thursday,2025-11-06,17,6.84,53.446480780212795,-2.716377399079491
53-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_19_20260103-BODS_V1_1.xml,PC1033334:19,53,VJ2304,SCMY:PC1033334:19:53,Queen Square - Crosby,inbound,19:22:00,Saturday,40.0,Saturday,2026-02-14,19,10.51,53.4795971902282,-2.7859113560076847
86C-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_120_20260719-BODS_V1_1.xml,PC1033334:120,86,VJ1469,SCMY:PC1033334:120:86,South Parkway - Liverpool ONE,inbound,17:14:00,"Monday,Tuesday,Wednesday,Thursday,Friday",45.0,Thursday,2026-02-05,17,12.69,53.40845338328986,-2.652015690379352
217-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_113_20260719-BODS_V1_1.xml,PC1033334:113,217,VJ2597,SCMY:PC1033334:113:217,Huyton - Tower Hill,inbound,16:30:00,"Monday,Tuesday,Wednesday,Thursday,Friday",65.0,Thursday,2026-05-07,16,3.51,53.453666717340845,-2.900696408890166
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3311,SCMY:PC1033334:15:21,Liverpool - Northwood,outbound,23:05:00,"Monday,Tuesday,Wednesday,Thursday,Friday",52.0,Friday,2025-09-19,23,6.72,53.39420482489817,-2.6961175231204515
53-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_19_20260103-BODS_V1_1.xml,PC1033334:19,53,VJ2129,SCMY:PC1033334:19:53,Queen Square - Crosby,inbound,06:47:00,"Monday,Tuesday,Wednesday,Thursday,Friday",48.0,Tuesday,2026-05-12,6,0.4,53.33997476762934,-2.770985136446114
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ2993,SCMY:PC1033334:15:21,Northwood - Liverpool,inbound,11:57:00,Sunday,65.0,Sunday,2026-07-05,11,-1.24,53.37109860474144,-2.829844490690905
CH14-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_197_20260719-BODS_V1_1.xml,PC1033334:197,14,VJ1181,SCMY:PC1033334:197:14,Chester - Blacon Parade,outbound,11:30:00,"Monday,Tuesday,Wednesday,Thursday,Friday",29.0,Wednesday,2025-08-20,11,0.52,53.33747743765279,-2.7119416425874148
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3031,SCMY:PC1033334:15:20,Paradise St - Towerhill,outbound,16:45:00,Sunday,58.0,Sunday,2026-03-15,16,19.86,53.42261541397345,-2.7319936464011096
10A-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_5_20260103-BODS_V1_1.xml,PC1033334:5,10A,VJ1385,SCMY:PC1033334:5:10A,Liverpool - St Helens,outbound,06:35:00,"Monday,Tuesday,Wednesday,Thursday,Friday",78.0,Monday,2026-03-30,6,-0.94,53.454077295791635,-2.9194228078054603
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1793,SCMY:PC1033334:120:86,South Parkway - Liverpool ONE,inbound,11:31:00,"Monday,Tuesday,Wednesday,Thursday,Friday",41.0,Friday,2026-05-01,11,2.19,53.348761659444285,-2.824330902541069
ME14-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_3_20260103-BODS_V1_1.xml,PC1033334:3,14,VJ190,SCMY:PC1033334:3:14A,Croxteth - Liverpool,inbound,17:18:00,"Monday,Tuesday,Wednesday,Thursday,Friday",56.0,Friday,2026-04-03,17,4.19,53.3490221939009,-2.721809440855838
471-None--SCMY-RF-2026-03-29-Birkenhead_March_2026-Refresh2__SCMY_PC1033334_189_20260329-BODS_V1_1.xml,PC1033334:189,471,VJ596,SCMY:PC1033334:189:472,Birkenhead Bus Station - Heswall Bus Station,outbound,05:55:00,"Monday,Tuesday,Wednesday,Thursday,Friday",34.0,Friday,2025-10-31,5,3.78,53.389997443599725,-2.7159601227094865
CH14-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_197_20260719-BODS_V1_1.xml,PC1033334:197,14,VJ1228,SCMY:PC1033334:197:14B,Chester - Blacon Parade,inbound,05:40:00,Saturday,33.0,Saturday,2026-07-25,5,-0.0,53.40952146591445,-2.691901500378221
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ826,SCMY:PC1033334:15:20,Paradise St - Towerhill,outbound,07:10:00,"Monday,Tuesday,Wednesday,Thursday,Friday",58.0,Thursday,2026-06-18,7,4.11,53.434952146528694,-2.9647321473536463
CH9-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fin__SCMY_PC1033334_397_20260405-BODS_V1_1.xml,PC1033334:397,9,VJ1923,SCMY:PC1033334:397:9,"Chester Interchange, Stand J - Pipers Ash, Crossley Crescent",outbound,15:35:00,"Monday,Tuesday,Wednesday,Thursday,Friday",12.0,Friday,2026-01-09,15,1.4,53.33978812463158,-2.8864821657617714
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ865,SCMY:PC1033334:12:17,Liverpool - Kirby Ind Est,inbound,13:42:00,Saturday,38.0,Saturday,2026-02-21,13,0.33,53.469453849600164,-2.700102682418175
RF1-None--SCMY-CZ-2026-03-29-Chester_March_2026-Birkenhead_March___SCMY_PC1033334_196_20260329-BODS_V1_1.xml,PC1033334:196,X1,VJ387,SCMY:PC1033334:196:1,Liverpool - Chester Railway Station via Zoo,inbound,12:25:00,"Monday,Tuesday,Wednesday,Thursday,Friday",111.0,Friday,2025-10-31,12,2.33,53.34054026471916,-2.8627196444341227
53-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_19_20260103-BODS_V1_1.xml,PC1033334:19,53,VJ2141,SCMY:PC1033334:19:53,Queen Square - Crosby,inbound,08:27:00,"Monday,Tuesday,Wednesday,Thursday,Friday",57.0,Friday,2025-12-26,8,11.59,53.38453960763621,-2.7280810337047035
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ613,SCMY:PC1033334:12:17A,Liverpool - Kirkby Ind Est,outbound,17:55:00,Sunday,60.0,Sunday,2026-05-31,17,-0.98,53.31111942786106,-2.6928898777918415
CH14-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_197_20260419-BODS_V1_1.xml,PC1033334:197,14,VJ93,SCMY:PC1033334:197:14A,Chester - Blacon Parade,inbound,11:23:00,"Monday,Tuesday,Wednesday,Thursday,Friday",30.0,Thursday,2025-09-11,11,2.61,53.47557249907265,-2.9185032094644567
CH84-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_535_20260405-BODS_V1_1.xml,PC1033334:535,84,VJ1244,SCMY:PC1033334:535:84,Nantwich Bus Station - Crewe Bus Station,outbound,06:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday",22.0,Wednesday,2026-05-06,6,4.64,53.42241393555227,-2.901038765338735
217-None--SCMY-MEGI-2025-08-31-Gillmoss_November_2025_Sch_Change___SCMY_PC1033334_113_20260103-BODS_V1_1.xml,PC1033334:113,217,VJ38,SCMY:PC1033334:113:217,Tower Hill - Huyton,outbound,06:10:00,"Monday,Tuesday,Wednesday,Thursday,Friday",53.0,Friday,2026-01-30,6,-0.84,53.40374352777998,-2.962652699482191
ME14-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_3_20260719-BODS_V1_1.xml,PC1033334:3,14,VJ339,SCMY:PC1033334:3:14A,Tower Hill - Liverpool,inbound,08:51:00,Sunday,59.0,Sunday,2025-11-16,8,-0.44,53.45654305840871,-2.9143750024333057
CH53-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_188_20260719-BODS_V1_1.xml,PC1033334:188,52,VJ273,SCMY:PC1033334:188:53,Chester Bus Interchange - Kingsway,outbound,17:27:00,"Monday,Tuesday,Wednesday,Thursday,Friday",13.0,Tuesday,2025-12-16,17,4.91,53.3473676540138,-2.720327278784218
217-None--SCMY-MEGI-2025-08-31-Gillmoss_November_2025_Sch_Change___SCMY_PC1033334_113_20260103-BODS_V1_1.xml,PC1033334:113,217,VJ70,SCMY:PC1033334:113:217,Huyton - Tower Hill,inbound,13:20:00,"Monday,Tuesday,Wednesday,Thursday,Friday",53.0,Tuesday,2026-07-21,13,1.61,53.33108755462871,-2.953949278920927
19-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_14_20260103-BODS_V1_1.xml,PC1033334:14,19,VJ1146,SCMY:PC1033334:14:19,Liverpool - Croxteth,outbound,22:36:00,"Monday,Tuesday,Wednesday,Thursday,Friday",36.0,Wednesday,2026-04-08,22,1.07,53.47908324791957,-2.6843519871029584
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3124,SCMY:PC1033334:15:20,Towerhill - Liverpool,inbound,09:03:00,"Monday,Tuesday,Wednesday,Thursday,Friday",65.0,Tuesday,2026-05-12,9,-0.68,53.38344972218308,-2.8198567422979495
17-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_12_20260719-BODS_V1_1.xml,PC1033334:12,17,VJ2321,SCMY:PC1033334:12:17,Liverpool - Kirby Ind Est,inbound,18:40:00,"Monday,Tuesday,Wednesday,Thursday,Friday",33.0,Thursday,2025-08-07,18,-0.23,53.302037890428295,-2.673057262453484
