Version,ResponseTimestamp (ServiceDelivery),ProducerRef,ResponseTimestamp (VehicleMonitoringDelivery),RequestMessageRef,ValidUntil,ShortestPossibleCycle,RecordedAtTime,ItemIdentifier,ValidUntilTime,LineRef,DirectionRef,DataFrameRef,DatedVehicleJourneyRef,PublishedLineName,OperatorRef,OriginRef,OriginName,DestinationRef,DestinationName,OriginAimedDepartureTime,Longitude,Latitude,Bearing,VehicleRef,BlockRef,DriverRef
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T19:22:43+00:00,5c00f579-ea37-40aa-9fab-e9853785a52d,2026-07-12T19:27:57.545000+00:00,100,inbound,2026-07-12,3108,100,OXBC,340000008JR3,John_Radcliffe_Hospital__JR_Hospital_Main_Entrance,340001989S1,Oxford_City_Centre__Speedwell_Street,2026-07-12T18:50:00+00:00,-1.250755,51.752622,281.0,80713,14285,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T19:22:45+00:00,985f1f65-4c0d-44e6-ba7c-5fec5d7d3725,2026-07-12T19:27:57.545000+00:00,OXF,inbound,2026-07-12,7098,OXF,OXBC,4400CY0361,Gatwick_Airport__South_Terminal_Coach_Station,34000000005,Oxford_City_Centre__Gloucester_Green_Bus_Station,2026-07-12T19:20:00+00:00,-0.168025,51.161151,301.0,80038,14007,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T18:10:31+00:00,484042f4-cf83-4e23-ab92-91f82d086a6f,2026-07-12T19:27:57.545000+00:00,1,inbound,2026-07-12,3044,1,CSLB,210021413007,Hemel_Hempstead__Marlowes,040000002956,High_Wycombe__High_Wycombe_BusStn,2026-07-12T16:50:00+00:00,-0.75654,51.631425,-,80889,80391,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T19:22:42+00:00,8b2b451c-6ba7-4896-b4b4-4b45c004ef63,2026-07-12T19:27:57.545000+00:00,400,outbound,2026-07-12,3089,400,OXBC,340000749OPP,Thame__Town_Hall,340000006R6,Oxford_City_Centre__Railway_Station,2026-07-12T18:45:00+00:00,-1.223062,51.756457,241.0,80709,12759,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T19:13:14+00:00,beabc1a5-1e3b-4753-a68e-79cc728aa200,2026-07-12T19:27:57.545000+00:00,X2,outbound,2026-07-12,3047,X2,THTR,340002072E4,Oxford_City_Centre__Westgate,340003334SRS,Didcot__Orchard_Centre,2026-07-12T18:00:00+00:00,-1.240144,51.606865,185.0,80904,8302,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T18:45:48+00:00,1a36f1ef-6a51-4298-8f65-531f88f44347,2026-07-12T19:27:57.545000+00:00,X2,outbound,2026-07-12,3045,X2,THTR,340002072E4,Oxford_City_Centre__Westgate,340003334SRS,Didcot__Orchard_Centre,2026-07-12T17:30:00+00:00,-1.240222,51.606732,-,80683,8335,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T19:22:39+00:00,63bfbe73-3d57-44c5-aace-7a32bd4a2d30,2026-07-12T19:27:57.545000+00:00,5,inbound,2026-07-12,3104,5,OXBC,340001230ERB,Blackbird_Leys__Sandy_Lane_West,340000006R2,Oxford_City_Centre__Railway_Station,2026-07-12T19:15:00+00:00,-1.198218,51.72446,83.0,80783,13904,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T19:22:45+00:00,03290c18-f51a-4389-ab3b-5b9eda30d3f1,2026-07-12T19:27:57.545000+00:00,LHR,outbound,2026-07-12,7101,LHR,OXBC,34000000005,Oxford_City_Centre__Gloucester_Green_Bus_Station,490008016CS,Heathrow_Airport__Heathrow_Central_Bus_Station,2026-07-12T18:15:00+00:00,-0.519868,51.548897,128.0,80025,13078,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T19:22:33+00:00,f1a2e8e2-c683-495b-a3b8-9d1402985031,2026-07-12T19:27:57.545000+00:00,X2,outbound,2026-07-12,3051,X2,THTR,340002072E4,Oxford_City_Centre__Westgate,340003334SRS,Didcot__Orchard_Centre,2026-07-12T19:11:00+00:00,-1.251721,51.737067,160.0,80686,8356,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T17:56:39+00:00,2778b6da-0c32-4175-8b83-f7646a7cbacf,2026-07-12T19:27:57.545000+00:00,300,inbound,2026-07-12,3098,300,OXBC,340000420PR,Oxford__Pear_Tree_Park_and_Ride,340000418PR,Oxford__Redbridge_Park_and_Ride,2026-07-12T17:30:00+00:00,-1.248621,51.729639,349.0,80788,13130,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T18:13:27+00:00,4e44111d-e31f-4db1-8fda-0cbb82d29c4e,2026-07-12T19:27:57.545000+00:00,300,outbound,2026-07-12,3097,300,OXBC,340000418PR,Oxford__Redbridge_Park_and_Ride,340000420PR,Oxford__Pear_Tree_Park_and_Ride,2026-07-12T17:45:00+00:00,-1.282213,51.793597,-,80791,12655,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T18:40:16+00:00,eab50db0-75c0-4c1a-b043-2654ea0a7096,2026-07-12T19:27:57.545000+00:00,X40,outbound,2026-07-12,3053,X40,THTR,340002072E1,Oxford_City_Centre__Westgate,340000963BAK,Wallingford__Market_Place,2026-07-12T17:55:00+00:00,-1.124659,51.599655,-,80988,8179,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T18:56:18+00:00,16fff86d-491e-4761-925b-6217d2e06fce,2026-07-12T19:27:57.545000+00:00,X3,inbound,2026-07-12,3050,X3,OXBC,340000078HS,Abingdon_Town_Centre__High_Street,340001330RBT,Barton__Underhill_Circus,2026-07-12T17:20:00+00:00,-1.198754,51.726819,-,80784,14125,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T19:22:50+00:00,62983f45-c00f-4262-abbb-5bdbe56e5099,2026-07-12T19:27:57.545000+00:00,31,outbound,2026-07-12,3023,31,CSLB,040000002955,High_Wycombe__High_Wycombe_BusStn,040000003159,Penn__The_Pond,2026-07-12T19:10:00+00:00,-0.734603,51.641893,344.0,80217,450074,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T14:07:42+00:00,d01a6a9c-f387-448a-8966-b22eff28df8f,2026-07-12T19:27:57.545000+00:00,X52,inbound,2026-07-12,00,X52,PULH,34000000008,Oxford_City_Centre__Gloucester_Green_Bus_Station,1600GLA06133,Cheltenham__Royal_Well_Bus_Station,-,-2.142193,51.900472,-,80499,99942,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T19:22:47+00:00,5d4b53bd-e8e9-48fa-91c6-7b844918fc14,2026-07-12T19:27:57.545000+00:00,OXF,inbound,2026-07-12,7092,OXF,OXBC,490008016CS,Heathrow_Airport__Heathrow_Central_Bus_Station,34000000005,Oxford_City_Centre__Gloucester_Green_Bus_Station,2026-07-12T19:00:00+00:00,-0.49882,51.520474,6.0,80037,13834,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T18:57:17+00:00,16de5068-385e-4cca-8d27-dc462c30246f,2026-07-12T19:27:57.545000+00:00,103,outbound,2026-07-12,3107,103,CSLB,040000000441,High_Wycombe__High_Wycombe_BusStn,03700324,Slough_Town_Centre__Wellington_Street_Stop_B,2026-07-12T18:00:00+00:00,-0.593941,51.510647,-,80885,101003,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T19:17:02+00:00,d601153c-802c-440b-8202-ee5c9480c5f7,2026-07-12T19:27:57.545000+00:00,X3,inbound,2026-07-12,3054,X3,OXBC,340000078HS,Abingdon_Town_Centre__High_Street,340001328OPA,Barton__Atkinson_Close,2026-07-12T18:20:00+00:00,-1.218993,51.762958,-,80741,13892,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T18:13:58+00:00,f4af35e1-069b-48ec-b1ef-75c473927080,2026-07-12T19:27:57.545000+00:00,500,inbound,2026-07-12,3094,500,OXBC,340002072E5,Oxford_City_Centre__Westgate,340001259OUT,Cowley__Car_Factory_Gate,2026-07-12T17:55:00+00:00,-1.202733,51.73009,84.0,80415,12880,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T19:22:38+00:00,a0a590af-07af-4186-8cf9-437344a97872,2026-07-12T19:27:57.545000+00:00,700,outbound,2026-07-12,3105,700,OXBC,340001230ERB,Blackbird_Leys__Sandy_Lane_West,340001345BRC,Kidlington__Churchill_Road,2026-07-12T18:18:00+00:00,-1.273848,51.802647,166.0,80762,14004,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T18:57:12+00:00,3280166b-6e1f-43ff-8868-d2e64f15d76f,2026-07-12T19:27:57.545000+00:00,OXF,inbound,2026-07-12,7082,OXF,OXBC,490008016CS,Heathrow_Airport__Heathrow_Central_Bus_Station,34000000005,Oxford_City_Centre__Gloucester_Green_Bus_Station,2026-07-12T17:15:00+00:00,-1.262543,51.753955,-,80033,14103,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T19:20:45+00:00,946ad6f0-6207-4952-a8a5-181f08677237,2026-07-12T19:27:57.545000+00:00,33,inbound,2026-07-12,3026,33,THTR,340000393TH,Henley_on_Thames__Hart_Street,340000078HS,Abingdon_Town_Centre__High_Street,2026-07-12T17:56:00+00:00,-1.282511,51.670092,-,80692,450024,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T18:27:55+00:00,19555d98-f5c8-46cc-ba24-5016d9c9c81a,2026-07-12T19:27:57.545000+00:00,OXF,inbound,2026-07-12,7080,OXF,OXBC,490008016CS,Heathrow_Airport__Heathrow_Central_Bus_Station,34000000005,Oxford_City_Centre__Gloucester_Green_Bus_Station,2026-07-12T16:55:00+00:00,-1.260267,51.74831,-,80028,10876,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T13:22:24+00:00,d64936e8-6f27-46ba-8fc6-7c6cf7ac95ba,2026-07-12T19:27:57.545000+00:00,801,inbound,2026-07-12,3014,801,PULH,340000201WSC,Chipping_Norton__West_Street,1600GLA06133,Cheltenham__Royal_Well_Bus_Station,2026-07-12T11:25:00+00:00,-2.078541,51.899382,-,80986,450098,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T19:22:49+00:00,40763922-e412-4017-a5f5-79e7258c33ab,2026-07-12T19:27:57.545000+00:00,3A,inbound,2026-07-12,3112,3A,OXBC,340000340KSO,Littlemore__Kassam_Stadium,340000006R6,Oxford_City_Centre__Railway_Station,2026-07-12T19:00:00+00:00,-1.254316,51.752497,255.0,80775,14184,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T18:32:20+00:00,9bebd736-43b9-48db-bd7f-f0ca96a7b658,2026-07-12T19:27:57.545000+00:00,37,inbound,2026-07-12,3044,37,CSLB,036006218218,Windsor_Town_Centre__Windsor_Castle,040000002961,High_Wycombe__Bus_Station,2026-07-12T17:00:00+00:00,-0.756289,51.631764,228.0,80454,101008,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T17:08:09+00:00,f2ff8811-cfd3-43c6-90f9-dde7511a202e,2026-07-12T19:27:57.545000+00:00,1,inbound,2026-07-12,3040,1,CSLB,210021413007,Hemel_Hempstead__Marlowes,040000002956,High_Wycombe__High_Wycombe_BusStn,2026-07-12T15:50:00+00:00,-0.756191,51.631648,-,80893,100828,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T18:30:00+00:00,d03a82db-f64b-4e71-8cd4-084428ccb9ff,2026-07-12T19:27:57.545000+00:00,6,inbound,2026-07-12,3068,6,OXBC,340021003PMS,Lower_Wolvercote__Papermill_Square,340000005C3,Oxford_City_Centre__Magdalen_Street,2026-07-12T17:53:00+00:00,-1.19574,51.743032,-,80414,13962,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T17:28:19+00:00,4ae7959e-1033-4a06-8a8f-a58f200bd2c2,2026-07-12T19:27:57.545000+00:00,850,inbound,2026-07-12,3040,850,CSLB,039028170001,Reading_Town_Centre__Friar_Street,040000002959,High_Wycombe__High_Wycombe_BusStn,2026-07-12T15:40:00+00:00,-0.756598,51.631484,-,80210,450149,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T19:22:31+00:00,823815be-1873-4cad-a3a1-955795434154,2026-07-12T19:27:57.545000+00:00,6,inbound,2026-07-12,3072,6,OXBC,340021003PMS,Lower_Wolvercote__Papermill_Square,340000864A2,Oxford_City_Centre__George_Street,2026-07-12T19:23:00+00:00,-1.294331,51.784639,-,80411,14098,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T02:50:19+00:00,66728423-d712-41aa-b311-da269599307c,2026-07-12T19:27:57.545000+00:00,NX40,inbound,2026-07-12,2136,NX40,THTR,039028160002,Reading_Town_Centre__Forbury_Road,340002072E3,Oxford_City_Centre__Westgate,-,-1.125306,51.596913,-,80995,8361,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T19:22:39+00:00,83c95de1-265a-4367-a957-8a8b330d7acd,2026-07-12T19:27:57.545000+00:00,3,inbound,2026-07-12,3114,3,OXBC,340000023OVA,Rose_Hill__The_Oval,340000006R6,Oxford_City_Centre__Railway_Station,2026-07-12T19:22:00+00:00,-1.230327,51.725786,67.0,80781,14008,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T19:22:35+00:00,d99994cc-c330-432d-bf29-ac92363aa2dc,2026-07-12T19:27:57.545000+00:00,X1,outbound,2026-07-12,3027,X1,OXBC,340000006R3,Oxford_City_Centre__Railway_Station,340000789MPB,Wantage__Market_Place,2026-07-12T18:30:00+00:00,-1.293108,51.669332,266.0,80750,14299,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T10:22:21+00:00,aedf7aaf-e75d-487e-99c2-8f06f20a6a86,2026-07-12T19:27:57.545000+00:00,5,outbound,2026-07-12,0001,5,OXBC,340000006R2,Oxford_City_Centre__Railway_Station,340001230OPP,Blackbird_Leys__Sandy_Lane_West,-,-1.262568,51.753638,-,Key_Office_Test,60000,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T19:17:54+00:00,6b8b9270-2a8a-4e8a-8612-9ec97a831894,2026-07-12T19:27:57.545000+00:00,8,outbound,2026-07-12,3071,8,OXBC,340002072E2,Oxford_City_Centre__Westgate,340001292OPC,Barton__Bayswater_Road_Church,2026-07-12T18:45:00+00:00,-1.194895,51.763902,-,80724,450172,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T12:33:27+00:00,4f45e13b-c22e-460f-927f-12c22b761fc7,2026-07-12T19:27:57.545000+00:00,500,inbound,2026-07-12,3048,500,OXBC,340002072E5,Oxford_City_Centre__Westgate,340001259OUT,Cowley__Car_Factory_Gate,2026-07-12T12:15:00+00:00,-1.199405,51.728974,-,80493,13605,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T19:22:42+00:00,396e5128-cffe-4dd2-b530-ab8b66b72a8d,2026-07-12T19:27:57.545000+00:00,X3,inbound,2026-07-12,3054,X3,OXBC,340000078HS,Abingdon_Town_Centre__High_Street,340001328OPA,Barton__Atkinson_Close,2026-07-12T18:20:00+00:00,-1.222372,51.7664,41.0,80754,13892,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T19:06:23+00:00,cd3fd190-5188-4e28-9d61-b8f81d5b9ef8,2026-07-12T19:27:57.545000+00:00,700,outbound,2026-07-12,3101,700,OXBC,340001230ERB,Blackbird_Leys__Sandy_Lane_West,340001345BRC,Kidlington__Churchill_Road,2026-07-12T17:48:00+00:00,-1.283398,51.818296,139.0,80774,13387,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T19:22:39+00:00,06d6444a-2857-460c-ab82-9c5d9795a8a4,2026-07-12T19:27:57.545000+00:00,600,inbound,2026-07-12,3030,600,OXBC,340000009PR3,Thornhill__Thornhill_Park_and_Ride,340000008R8,Oxford_City_Centre__Frideswide_Square,2026-07-12T19:00:00+00:00,-1.211755,51.747289,355.0,80706,14089,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T19:22:30+00:00,ed2e1739-cb6a-4137-bc52-e898b4f12ec4,2026-07-12T19:27:57.545000+00:00,3A,outbound,2026-07-12,3107,3A,OXBC,340000006R6,Oxford_City_Centre__Railway_Station,340000340KAS,Littlemore__Kassam_Stadium,2026-07-12T19:15:00+00:00,-1.250311,51.752614,102.0,80701,450121,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T19:22:36+00:00,e1244cb6-9eec-4baf-a243-ccddca78e12b,2026-07-12T19:27:57.545000+00:00,700,outbound,2026-07-12,3109,700,OXBC,340001230ERB,Blackbird_Leys__Sandy_Lane_West,340001345BRC,Kidlington__Churchill_Road,2026-07-12T18:48:00+00:00,-1.210084,51.753119,-,80757,14106,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T19:22:48+00:00,bb316e25-db07-48da-a697-77172ed6583a,2026-07-12T19:27:57.545000+00:00,X1,outbound,2026-07-12,3029,X1,OXBC,340000006R3,Oxford_City_Centre__Railway_Station,340000789MPB,Wantage__Market_Place,2026-07-12T19:30:00+00:00,-1.269742,51.753766,-,80782,13024,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T17:02:22+00:00,ce5c6a9b-2a90-431f-aa3a-81b690ca4caa,2026-07-12T19:27:57.545000+00:00,5,outbound,2026-07-12,3075,5,OXBC,340000006R2,Oxford_City_Centre__Railway_Station,340001230ERB,Blackbird_Leys__Sandy_Lane_West,2026-07-12T16:11:00+00:00,-1.198377,51.727358,56.0,80760,13904,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T06:20:25+00:00,e4a2b8c8-efb8-4b13-b0b8-6c45da6a7ed4,2026-07-12T19:27:57.545000+00:00,H2,inbound,2026-07-12,3002,H2,THTR,340000008JR3,John_Radcliffe_Hospital__JR_Hospital_Main_Entrance,340000831BU2,Witney__Market_Square,2026-07-12T05:43:00+00:00,-1.494433,51.785094,-,80688,1366,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T17:40:31+00:00,2d39d738-cd0e-4151-9fdf-0d1f09ce0c20,2026-07-12T19:27:57.545000+00:00,801,outbound,2026-07-12,3019,801,PULH,1600GLA06133,Cheltenham__Royal_Well_Bus_Station,160000214,Bourton_on_the_Water__Pulhams_Bus_Depot,2026-07-12T16:30:00+00:00,-1.751676,51.895986,-,80803,50536,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T09:41:41+00:00,8f5d9e5f-5554-408e-b87b-ae516741c1dd,2026-07-12T19:27:57.545000+00:00,9,inbound,2026-07-12,3006,9,CSLB,036006002007,Furze_Platt__Cranbrook_Drive,036006009010,Maidenhead_Town_Centre__Frascati_Way,2026-07-12T09:30:00+00:00,-0.723978,51.521393,-,80526,101036,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T17:20:09+00:00,e07210a0-70c3-4318-ba0a-bad5cb357e83,2026-07-12T19:27:57.545000+00:00,400,inbound,2026-07-12,3078,400,OXBC,340000006R6,Oxford_City_Centre__Railway_Station,340000009PR3,Thornhill__Thornhill_Park_and_Ride,2026-07-12T16:45:00+00:00,-1.180773,51.76142,-,80776,12928,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T19:22:39+00:00,0458b8d8-39a4-45f2-818f-076a94999fc7,2026-07-12T19:27:57.545000+00:00,X40,outbound,2026-07-12,3055,X40,THTR,340002072E1,Oxford_City_Centre__Westgate,039028140003,Reading_Town_Centre__Station_Road,2026-07-12T18:35:00+00:00,-1.123805,51.601101,261.0,80993,2079,-
2.0,2026-07-12T19:22:57.545000+00:00,DepartmentForTransport,2026-07-12T19:22:57.545000+00:00,4dd99eff-d923-4bea-9ded-98a6171717a0,2026-07-12T19:27:57.545000+00:00,PT5S,2026-07-12T19:22:48+00:00,ae0f7edc-bd3c-427f-9dca-3be17735fb9c,2026-07-12T19:27:57.545000+00:00,700,inbound,2026-07-12,3106,700,OXBC,340001345OBR,Kidlington__Churchill_Road,340001233OMO,Blackbird_Leys__The_Blackbird,2026-07-12T18:05:00+00:00,-1.196856,51.727445,238.0,80761,12948,-
